temp_C,time_min,mass_loss
45.582,1.39167,-8.29E-02
45.6,1.39333,-8.33E-02
45.62,1.395,-8.33E-02
45.639,1.39667,-8.37E-02
45.66,1.39833,-8.37E-02
45.681,1.4,-8.42E-02
45.697,1.40167,-8.41E-02
45.717,1.40333,-8.45E-02
45.736,1.405,-8.45E-02
45.755,1.40667,-8.47E-02
45.775,1.40833,-8.47E-02
45.795,1.41,-8.51E-02
45.814,1.41167,-8.51E-02
45.832,1.41333,-8.55E-02
45.851,1.415,-8.55E-02
45.872,1.41667,-8.58E-02
45.891,1.41833,-8.58E-02
45.91,1.42,-8.62E-02
45.929,1.42167,-8.62E-02
45.95,1.42333,-8.67E-02
45.967,1.425,-8.67E-02
45.984,1.42667,-8.70E-02
46.003,1.42833,-8.70E-02
46.022,1.43,-8.73E-02
46.043,1.43167,-8.73E-02
46.062,1.43333,-8.77E-02
46.082,1.435,-8.77E-02
46.101,1.43667,-8.82E-02
46.121,1.43833,-8.82E-02
46.141,1.44,-8.86E-02
46.157,1.44167,-8.85E-02
46.178,1.44333,-8.89E-02
46.197,1.445,-8.89E-02
46.215,1.44667,-8.94E-02
46.233,1.44833,-8.94E-02
46.254,1.45,-8.97E-02
46.273,1.45167,-8.97E-02
46.292,1.45333,-9.00E-02
46.308,1.455,-9.00E-02
46.327,1.45667,-9.05E-02
46.35,1.45833,-9.05E-02
46.369,1.46,-9.10E-02
46.386,1.46167,-9.10E-02
46.403,1.46333,-9.14E-02
46.423,1.465,-9.14E-02
46.441,1.46667,-9.17E-02
46.461,1.46833,-9.17E-02
46.478,1.47,-9.20E-02
46.497,1.47167,-9.20E-02
46.518,1.47333,-9.24E-02
46.536,1.475,-9.24E-02
46.553,1.47667,-9.29E-02
46.572,1.47833,-9.29E-02
46.59,1.48,-9.33E-02
46.61,1.48167,-9.33E-02
46.627,1.48333,-9.38E-02
46.646,1.485,-9.38E-02
46.666,1.48667,-9.41E-02
46.684,1.48833,-9.41E-02
46.701,1.49,-9.45E-02
46.721,1.49167,-9.45E-02
46.739,1.49333,-9.49E-02
46.758,1.495,-9.49E-02
46.779,1.49667,-9.53E-02
46.797,1.49833,-9.53E-02
46.815,1.5,-9.57E-02
46.834,1.50167,-9.57E-02
46.849,1.50333,-9.60E-02
46.868,1.505,-9.60E-02
46.888,1.50667,-9.64E-02
46.907,1.50833,-9.64E-02
46.925,1.51,-9.68E-02
46.942,1.51167,-9.68E-02
46.962,1.51333,-9.72E-02
46.981,1.515,-9.72E-02
47,1.51667,-9.77E-02
47.017,1.51833,-9.77E-02
47.036,1.52,-9.82E-02
47.054,1.52167,-9.82E-02
47.072,1.52333,-9.85E-02
47.093,1.525,-9.85E-02
47.111,1.52667,-9.89E-02
47.128,1.52833,-9.89E-02
47.148,1.53,-9.92E-02
47.166,1.53167,-9.92E-02
47.183,1.53333,-9.96E-02
47.2,1.535,-9.96E-02
47.221,1.53667,-0.10013
47.241,1.53833,-0.10013
47.258,1.54,-0.10062
47.275,1.54167,-0.10062
47.294,1.54333,-0.10091
47.314,1.545,-0.10091
47.333,1.54667,-0.10141
47.35,1.54833,-0.1014
47.366,1.55,-0.1018
47.387,1.55167,-0.1018
47.406,1.55333,-0.1022
47.425,1.555,-0.1022
47.444,1.55667,-0.10269
47.461,1.55833,-0.10269
47.479,1.56,-0.10318
47.498,1.56167,-0.10317
47.516,1.56333,-0.10355
47.532,1.565,-0.10354
47.548,1.56667,-0.10383
47.568,1.56833,-0.10382
47.584,1.57,-0.10431
47.602,1.57167,-0.1043
47.621,1.57333,-0.1047
47.639,1.575,-0.10469
47.658,1.57667,-0.10519
47.675,1.57833,-0.10518
47.69,1.58,-0.10558
47.712,1.58167,-0.10558
47.733,1.58333,-0.10607
47.748,1.585,-0.10606
47.764,1.58667,-0.10646
47.783,1.58833,-0.10645
47.8,1.59,-0.10675
47.82,1.59167,-0.10674
47.838,1.59333,-0.10714
47.857,1.595,-0.10713
47.874,1.59667,-0.10762
47.89,1.59833,-0.10761
47.908,1.6,-0.10811
47.924,1.60167,-0.1081
47.945,1.60333,-0.1085
47.962,1.605,-0.1085
47.981,1.60667,-0.1089
48.002,1.60833,-0.1089
48.019,1.61,-0.1094
48.036,1.61167,-0.1094
48.054,1.61333,-0.10969
48.071,1.615,-0.10968
48.09,1.61667,-0.11017
48.108,1.61833,-0.11016
48.124,1.62,-0.11055
48.141,1.62167,-0.11054
48.157,1.62333,-0.11103
48.175,1.625,-0.11103
48.195,1.62667,-0.11142
48.212,1.62833,-0.11142
48.228,1.63,-0.11191
48.248,1.63167,-0.11191
48.265,1.63333,-0.1123
48.284,1.635,-0.11229
48.3,1.63667,-0.11279
48.316,1.63833,-0.11328
48.334,1.64,-0.11327
48.352,1.64167,-0.11327
48.371,1.64333,-0.11356
48.387,1.645,-0.11356
48.405,1.64667,-0.11406
48.424,1.64833,-0.11406
48.44,1.65,-0.11445
48.46,1.65167,-0.11445
48.48,1.65333,-0.11485
48.495,1.655,-0.11484
48.511,1.65667,-0.11534
48.53,1.65833,-0.11583
48.549,1.66,-0.11583
48.565,1.66167,-0.11582
48.581,1.66333,-0.11632
48.601,1.665,-0.11632
48.62,1.66667,-0.11671
48.638,1.66833,-0.1167
48.652,1.67,-0.11699
48.668,1.67167,-0.11698
48.686,1.67333,-0.11737
48.702,1.675,-0.11736
48.72,1.67667,-0.11796
48.739,1.67833,-0.11836
48.758,1.68,-0.11835
48.775,1.68167,-0.11885
48.79,1.68333,-0.11884
48.807,1.685,-0.11933
48.825,1.68667,-0.11933
48.843,1.68833,-0.11972
48.86,1.69,-0.11972
48.878,1.69167,-0.12011
48.895,1.69333,-0.12011
48.912,1.695,-0.1201
48.929,1.69667,-0.12069
48.946,1.69833,-0.12119
48.963,1.7,-0.12118
48.981,1.70167,-0.12157
48.996,1.70333,-0.12157
49.015,1.705,-0.12206
49.035,1.70667,-0.12206
49.048,1.70833,-0.12235
49.065,1.71,-0.12235
49.083,1.71167,-0.12285
49.103,1.71333,-0.12284
49.12,1.715,-0.12334
49.135,1.71667,-0.12333
49.153,1.71833,-0.12382
49.17,1.72,-0.12382
49.185,1.72167,-0.12431
49.203,1.72333,-0.12431
49.223,1.725,-0.12481
49.24,1.72667,-0.12481
49.255,1.72833,-0.1252
49.273,1.73,-0.1252
49.291,1.73167,-0.1257
49.309,1.73333,-0.1257
49.326,1.735,-0.12619
49.343,1.73667,-0.12619
49.358,1.73833,-0.12668
49.377,1.74,-0.12668
49.394,1.74167,-0.12718
49.411,1.74333,-0.12717
49.43,1.745,-0.12757
49.447,1.74667,-0.12756
49.462,1.74833,-0.12805
49.478,1.75,-0.12805
49.494,1.75167,-0.12844
49.514,1.75333,-0.12843
49.53,1.755,-0.12893
49.547,1.75667,-0.12892
49.564,1.75833,-0.12941
49.578,1.76,-0.12941
49.595,1.76167,-0.1299
49.615,1.76333,-0.1299
49.63,1.765,-0.1304
49.649,1.76667,-0.1304
49.667,1.76833,-0.1307
49.683,1.77,-0.1307
49.7,1.77167,-0.1311
49.719,1.77333,-0.1311
49.734,1.775,-0.1317
49.752,1.77667,-0.13169
49.771,1.77833,-0.13218
49.785,1.78,-0.13218
49.8,1.78167,-0.13267
49.819,1.78333,-0.13267
49.836,1.785,-0.13306
49.853,1.78667,-0.13305
49.87,1.78833,-0.13355
49.885,1.79,-0.13354
49.9,1.79167,-0.13394
49.919,1.79333,-0.13394
49.937,1.795,-0.13444
49.956,1.79667,-0.13444
49.972,1.79833,-0.13494
49.987,1.8,-0.13493
50.006,1.80167,-0.13543
50.02,1.80333,-0.13542
50.037,1.805,-0.13592
50.056,1.80667,-0.13592
50.074,1.80833,-0.13631
50.09,1.81,-0.1363
50.103,1.81167,-0.1368
50.12,1.81333,-0.13679
50.139,1.815,-0.13729
50.155,1.81667,-0.13729
50.172,1.81833,-0.13779
50.191,1.82,-0.13779
50.208,1.82167,-0.13829
50.225,1.82333,-0.13829
50.242,1.825,-0.13858
50.256,1.82667,-0.13857
50.272,1.82833,-0.13907
50.29,1.83,-0.13907
50.307,1.83167,-0.13947
50.324,1.83333,-0.13947
50.341,1.835,-0.14007
50.359,1.83667,-0.14007
50.377,1.83833,-0.14056
50.392,1.84,-0.14056
50.407,1.84167,-0.14096
50.425,1.84333,-0.14095
50.444,1.845,-0.14145
50.458,1.84667,-0.14145
50.475,1.84833,-0.14195
50.493,1.85,-0.14195
50.511,1.85167,-0.14235
50.526,1.85333,-0.14235
50.545,1.855,-0.14285
50.561,1.85667,-0.14285
50.578,1.85833,-0.14345
50.596,1.86,-0.14344
50.612,1.86167,-0.14393
50.627,1.86333,-0.14393
50.643,1.865,-0.14432
50.659,1.86667,-0.14431
50.674,1.86833,-0.1448
50.691,1.87,-0.1448
50.709,1.87167,-0.1452
50.725,1.87333,-0.1452
50.743,1.875,-0.14569
50.76,1.87667,-0.14569
50.776,1.87833,-0.14628
50.791,1.88,-0.14628
50.807,1.88167,-0.14667
50.823,1.88333,-0.14667
50.841,1.885,-0.14716
50.857,1.88667,-0.14715
50.874,1.88833,-0.14765
50.888,1.89,-0.14764
50.904,1.89167,-0.14794
50.92,1.89333,-0.14793
50.938,1.895,-0.14863
50.956,1.89667,-0.14864
50.973,1.89833,-0.14914
50.988,1.9,-0.14914
51.006,1.90167,-0.14963
51.023,1.90333,-0.14963
51.037,1.905,-0.15013
51.055,1.90667,-0.15012
51.071,1.90833,-0.15062
51.087,1.91,-0.15061
51.105,1.91167,-0.15091
51.12,1.91333,-0.15091
51.134,1.915,-0.15161
51.152,1.91667,-0.15161
51.171,1.91833,-0.15211
51.188,1.92,-0.15211
51.204,1.92167,-0.15261
51.22,1.92333,-0.1526
51.236,1.925,-0.1531
51.251,1.92667,-0.1531
51.267,1.92833,-0.1536
51.285,1.93,-0.1536
51.306,1.93167,-0.1541
51.32,1.93333,-0.1541
51.336,1.935,-0.15459
51.352,1.93667,-0.15459
51.368,1.93833,-0.15518
51.383,1.94,-0.15517
51.399,1.94167,-0.15566
51.415,1.94333,-0.15566
51.43,1.945,-0.15615
51.447,1.94667,-0.15615
51.465,1.94833,-0.15655
51.481,1.95,-0.15655
51.498,1.95167,-0.15705
51.515,1.95333,-0.15705
51.529,1.955,-0.15764
51.545,1.95667,-0.15764
51.562,1.95833,-0.15814
51.58,1.96,-0.15813
51.595,1.96167,-0.15863
51.61,1.96333,-0.15862
51.627,1.965,-0.15912
51.642,1.96667,-0.15911
51.658,1.96833,-0.1596
51.673,1.97,-0.1596
51.69,1.97167,-0.16
51.707,1.97333,-0.15999
51.723,1.975,-0.16059
51.739,1.97667,-0.16059
51.756,1.97833,-0.16109
51.769,1.98,-0.16108
51.787,1.98167,-0.16158
51.804,1.98333,-0.16158
51.821,1.985,-0.16208
51.835,1.98667,-0.16208
51.853,1.98833,-0.16258
51.869,1.99,-0.16258
51.886,1.99167,-0.16298
51.903,1.99333,-0.16298
51.919,1.995,-0.16357
51.932,1.99667,-0.16357
51.948,1.99833,-0.16407
51.965,2,-0.16407
51.984,2.00167,-0.16467
52.001,2.00333,-0.16468
52.017,2.005,-0.16518
52.033,2.00667,-0.16518
52.048,2.00833,-0.16558
52.066,2.01,-0.16557
52.082,2.01167,-0.16607
52.097,2.01333,-0.16606
52.111,2.015,-0.16665
52.128,2.01667,-0.16665
52.143,2.01833,-0.16714
52.16,2.02,-0.16714
52.176,2.02167,-0.16764
52.191,2.02333,-0.16763
52.208,2.025,-0.16813
52.224,2.02667,-0.16813
52.241,2.02833,-0.16863
52.255,2.03,-0.16863
52.272,2.03167,-0.16903
52.29,2.03333,-0.16903
52.307,2.035,-0.16963
52.322,2.03667,-0.16964
52.336,2.03833,-0.17024
52.355,2.04,-0.17024
52.371,2.04167,-0.17074
52.388,2.04333,-0.17074
52.405,2.045,-0.17124
52.42,2.04667,-0.17124
52.434,2.04833,-0.17164
52.452,2.05,-0.17164
52.469,2.05167,-0.17215
52.489,2.05333,-0.17214
52.503,2.055,-0.17274
52.515,2.05667,-0.17273
52.532,2.05833,-0.17323
52.548,2.06,-0.17323
52.565,2.06167,-0.17373
52.581,2.06333,-0.17372
52.596,2.065,-0.17422
52.615,2.06667,-0.17422
52.63,2.06833,-0.17472
52.643,2.07,-0.17472
52.659,2.07167,-0.17522
52.677,2.07333,-0.17522
52.696,2.075,-0.17593
52.711,2.07667,-0.17593
52.727,2.07833,-0.17643
52.745,2.08,-0.17643
52.76,2.08167,-0.17693
52.775,2.08333,-0.17693
52.792,2.085,-0.17742
52.808,2.08667,-0.17742
52.822,2.08833,-0.17791
52.838,2.09,-0.1779
52.854,2.09167,-0.1784
52.869,2.09333,-0.1784
52.885,2.095,-0.179
52.9,2.09667,-0.179
52.917,2.09833,-0.1795
52.936,2.1,-0.1795
52.954,2.10167,-0.18
52.967,2.10333,-0.18
52.981,2.105,-0.18049
52.996,2.10667,-0.18049
53.012,2.10833,-0.181
53.031,2.11,-0.181
53.05,2.11167,-0.18151
53.066,2.11333,-0.18151
53.079,2.115,-0.18211
53.095,2.11667,-0.1821
53.113,2.11833,-0.1826
53.127,2.12,-0.18259
53.143,2.12167,-0.18309
53.158,2.12333,-0.18308
53.174,2.125,-0.18358
53.189,2.12667,-0.18358
53.206,2.12833,-0.18407
53.221,2.13,-0.18407
53.236,2.13167,-0.18457
53.252,2.13333,-0.18457
53.269,2.135,-0.18518
53.286,2.13667,-0.18519
53.304,2.13833,-0.18569
53.321,2.14,-0.18639
53.336,2.14167,-0.18639
53.352,2.14333,-0.18689
53.366,2.145,-0.18688
53.382,2.14667,-0.18738
53.398,2.14833,-0.18737
53.414,2.15,-0.18767
53.43,2.15167,-0.18767
53.444,2.15333,-0.18837
53.462,2.155,-0.18837
53.478,2.15667,-0.18897
53.493,2.15833,-0.18898
53.511,2.16,-0.18948
53.528,2.16167,-0.18948
53.542,2.16333,-0.18998
53.559,2.165,-0.18998
53.573,2.16667,-0.19047
53.59,2.16833,-0.19047
53.605,2.17,-0.19097
53.621,2.17167,-0.19098
53.64,2.17333,-0.19158
53.655,2.175,-0.19158
53.669,2.17667,-0.19218
53.687,2.17833,-0.19218
53.702,2.18,-0.19268
53.718,2.18167,-0.19267
53.735,2.18333,-0.19337
53.749,2.185,-0.19337
53.766,2.18667,-0.19386
53.779,2.18833,-0.19386
53.795,2.19,-0.19436
53.813,2.19167,-0.19436
53.829,2.19333,-0.19496
53.845,2.195,-0.19496
53.86,2.19667,-0.19556
53.876,2.19833,-0.19556
53.892,2.2,-0.19606
53.909,2.20167,-0.19607
53.925,2.20333,-0.19656
53.94,2.205,-0.19656
53.956,2.20667,-0.19706
53.972,2.20833,-0.19706
53.987,2.21,-0.19756
54.004,2.21167,-0.19755
54.017,2.21333,-0.19815
54.034,2.215,-0.19815
54.051,2.21667,-0.19885
54.065,2.21833,-0.19885
54.081,2.22,-0.19935
54.099,2.22167,-0.19935
54.115,2.22333,-0.19985
54.128,2.225,-0.19985
54.146,2.22667,-0.20035
54.161,2.22833,-0.20035
54.177,2.23,-0.20085
54.194,2.23167,-0.20085
54.208,2.23333,-0.20145
54.224,2.235,-0.20146
54.243,2.23667,-0.20206
54.258,2.23833,-0.20206
54.275,2.24,-0.20256
54.291,2.24167,-0.20256
54.305,2.24333,-0.20306
54.321,2.245,-0.20306
54.335,2.24667,-0.20356
54.353,2.24833,-0.20356
54.37,2.25,-0.20406
54.387,2.25167,-0.20406
54.402,2.25333,-0.20466
54.414,2.255,-0.20466
54.431,2.25667,-0.20537
54.449,2.25833,-0.20537
54.467,2.26,-0.20588
54.483,2.26167,-0.20588
54.498,2.26333,-0.20638
54.514,2.265,-0.20638
54.53,2.26667,-0.20688
54.545,2.26833,-0.20688
54.561,2.27,-0.20738
54.577,2.27167,-0.20738
54.591,2.27333,-0.20798
54.609,2.275,-0.20798
54.626,2.27667,-0.20858
54.639,2.27833,-0.20858
54.658,2.28,-0.20918
54.672,2.28167,-0.20918
54.688,2.28333,-0.20968
54.705,2.285,-0.20968
54.72,2.28667,-0.21018
54.736,2.28833,-0.21018
54.75,2.29,-0.21068
54.768,2.29167,-0.21068
54.784,2.29333,-0.21138
54.798,2.295,-0.21138
54.816,2.29667,-0.21198
54.83,2.29833,-0.21198
54.847,2.3,-0.21259
54.863,2.30167,-0.21259
54.882,2.30333,-0.2131
54.897,2.305,-0.2131
54.912,2.30667,-0.2136
54.928,2.30833,-0.21359
54.942,2.31,-0.21409
54.958,2.31167,-0.21409
54.976,2.31333,-0.21469
54.991,2.315,-0.21469
55.006,2.31667,-0.21539
55.023,2.31833,-0.21539
55.039,2.32,-0.21589
55.055,2.32167,-0.21589
55.068,2.32333,-0.2165
55.086,2.325,-0.2165
55.103,2.32667,-0.217
55.12,2.32833,-0.217
55.134,2.33,-0.21739
55.149,2.33167,-0.21739
55.163,2.33333,-0.21809
55.179,2.335,-0.21809
55.196,2.33667,-0.21859
55.213,2.33833,-0.2186
55.229,2.34,-0.21921
55.245,2.34167,-0.21922
55.265,2.34333,-0.21972
55.28,2.345,-0.21972
55.295,2.34667,-0.22021
55.308,2.34833,-0.22021
55.324,2.35,-0.2207
55.34,2.35167,-0.2207
55.355,2.35333,-0.2214
55.37,2.355,-0.2214
55.387,2.35667,-0.222
55.403,2.35833,-0.222
55.419,2.36,-0.2226
55.436,2.36167,-0.2226
55.45,2.36333,-0.2231
55.466,2.365,-0.22309
55.482,2.36667,-0.22359
55.496,2.36833,-0.22359
55.512,2.37,-0.22409
55.528,2.37167,-0.22409
55.546,2.37333,-0.2247
55.561,2.375,-0.2247
55.577,2.37667,-0.2254
55.593,2.37833,-0.2254
55.608,2.38,-0.22591
55.624,2.38167,-0.22591
55.642,2.38333,-0.22642
55.66,2.385,-0.22642
55.674,2.38667,-0.22692
55.688,2.38833,-0.22692
55.703,2.39,-0.22742
55.72,2.39167,-0.22742
55.737,2.39333,-0.22803
55.755,2.395,-0.22804
55.771,2.39667,-0.22864
55.787,2.39833,-0.22865
55.803,2.4,-0.22925
55.818,2.40167,-0.22925
55.834,2.40333,-0.22976
55.852,2.405,-0.22976
55.868,2.40667,-0.23027
55.884,2.40833,-0.23027
55.9,2.41,-0.23077
55.918,2.41167,-0.23078
55.933,2.41333,-0.23147
55.949,2.415,-0.23147
55.963,2.41667,-0.23207
55.979,2.41833,-0.23207
55.993,2.42,-0.23257
56.011,2.42167,-0.23257
56.027,2.42333,-0.23307
56.043,2.425,-0.23307
56.059,2.42667,-0.23367
56.075,2.42833,-0.23368
56.09,2.43,-0.23408
56.108,2.43167,-0.23408
56.123,2.43333,-0.23478
56.138,2.435,-0.23479
56.157,2.43667,-0.23549
56.173,2.43833,-0.23549
56.188,2.44,-0.23598
56.201,2.44167,-0.23598
56.216,2.44333,-0.23658
56.235,2.445,-0.23658
56.25,2.44667,-0.23708
56.266,2.44833,-0.23708
56.28,2.45,-0.23758
56.296,2.45167,-0.23758
56.313,2.45333,-0.23818
56.329,2.455,-0.23819
56.345,2.45667,-0.23879
56.363,2.45833,-0.2388
56.38,2.46,-0.2395
56.394,2.46167,-0.2395
56.41,2.46333,-0.2401
56.427,2.465,-0.2401
56.444,2.46667,-0.2406
56.459,2.46833,-0.2406
56.472,2.47,-0.2411
56.487,2.47167,-0.2411
56.504,2.47333,-0.2418
56.522,2.475,-0.24181
56.538,2.47667,-0.24251
56.555,2.47833,-0.24252
56.571,2.48,-0.24312
56.586,2.48167,-0.24313
56.602,2.48333,-0.24363
56.621,2.485,-0.24363
56.637,2.48667,-0.24424
56.653,2.48833,-0.24424
56.667,2.49,-0.24473
56.682,2.49167,-0.24473
56.698,2.49333,-0.24533
56.715,2.495,-0.24534
56.732,2.49667,-0.24604
56.748,2.49833,-0.24605
56.765,2.5,-0.24665
56.78,2.50167,-0.24665
56.797,2.50333,-0.24725
56.813,2.505,-0.24775
56.827,2.50667,-0.24775
56.843,2.50833,-0.24776
56.862,2.51,-0.24826
56.877,2.51167,-0.24826
56.892,2.51333,-0.24906
56.908,2.515,-0.24905
56.923,2.51667,-0.24965
56.939,2.51833,-0.24965
56.954,2.52,-0.25024
56.972,2.52167,-0.25024
56.985,2.52333,-0.25074
56.999,2.525,-0.25134
57.018,2.52667,-0.25135
57.035,2.52833,-0.25135
57.05,2.53,-0.25186
57.068,2.53167,-0.25186
57.083,2.53333,-0.25256
57.099,2.535,-0.25256
57.114,2.53667,-0.25326
57.131,2.53833,-0.25326
57.148,2.54,-0.25387
57.161,2.54167,-0.25387
57.178,2.54333,-0.25438
57.199,2.545,-0.25438
57.213,2.54667,-0.25509
57.227,2.54833,-0.25509
57.245,2.55,-0.2556
57.263,2.55167,-0.2556
57.279,2.55333,-0.2562
57.292,2.555,-0.25621
57.31,2.55667,-0.25691
57.327,2.55833,-0.25691
57.343,2.56,-0.25762
57.36,2.56167,-0.25762
57.375,2.56333,-0.25812
57.392,2.565,-0.25812
57.407,2.56667,-0.25871
57.421,2.56833,-0.25871
57.438,2.57,-0.25921
57.453,2.57167,-0.25921
57.47,2.57333,-0.25991
57.486,2.575,-0.25991
57.502,2.57667,-0.26061
57.517,2.57833,-0.26061
57.532,2.58,-0.26121
57.549,2.58167,-0.26121
57.568,2.58333,-0.26172
57.582,2.585,-0.26172
57.597,2.58667,-0.26232
57.615,2.58833,-0.26232
57.631,2.59,-0.26282
57.645,2.59167,-0.26283
57.662,2.59333,-0.26343
57.678,2.595,-0.26343
57.695,2.59667,-0.26414
57.713,2.59833,-0.26414
57.728,2.6,-0.26474
57.745,2.60167,-0.26534
57.761,2.60333,-0.26534
57.774,2.605,-0.26584
57.789,2.60667,-0.26585
57.809,2.60833,-0.26635
57.826,2.61,-0.26636
57.839,2.61167,-0.26716
57.858,2.61333,-0.26717
57.875,2.615,-0.26777
57.89,2.61667,-0.26777
57.907,2.61833,-0.26838
57.923,2.62,-0.26838
57.939,2.62167,-0.26888
57.954,2.62333,-0.26887
57.971,2.625,-0.26947
57.986,2.62667,-0.26947
58.001,2.62833,-0.26998
58.019,2.63,-0.26998
58.034,2.63167,-0.27078
58.051,2.63333,-0.27078
58.068,2.635,-0.27139
58.084,2.63667,-0.27139
58.1,2.63833,-0.27199
58.115,2.64,-0.27199
58.131,2.64167,-0.27249
58.147,2.64333,-0.27249
58.164,2.645,-0.27319
58.181,2.64667,-0.27319
58.195,2.64833,-0.27369
58.211,2.65,-0.27369
58.226,2.65167,-0.27429
58.243,2.65333,-0.27429
58.259,2.655,-0.27499
58.275,2.65667,-0.275
58.292,2.65833,-0.2755
58.31,2.66,-0.27551
58.328,2.66167,-0.27621
58.342,2.66333,-0.27621
58.355,2.665,-0.27671
58.372,2.66667,-0.27671
58.388,2.66833,-0.27732
58.405,2.67,-0.27732
58.425,2.67167,-0.27793
58.442,2.67333,-0.27794
58.457,2.675,-0.27854
58.472,2.67667,-0.27854
58.488,2.67833,-0.27924
58.505,2.68,-0.27924
58.519,2.68167,-0.27984
58.536,2.68333,-0.27984
58.554,2.685,-0.28034
58.568,2.68667,-0.28034
58.585,2.68833,-0.28095
58.601,2.69,-0.28095
58.618,2.69167,-0.28156
58.636,2.69333,-0.28156
58.651,2.695,-0.28237
58.667,2.69667,-0.28237
58.685,2.69833,-0.28297
58.7,2.7,-0.28298
58.716,2.70167,-0.28358
58.735,2.70333,-0.28359
58.75,2.705,-0.28409
58.766,2.70667,-0.2841
58.785,2.70833,-0.2846
58.802,2.71,-0.2846
58.816,2.71167,-0.2854
58.83,2.71333,-0.2854
58.847,2.715,-0.28609
58.863,2.71667,-0.28609
58.88,2.71833,-0.28679
58.895,2.72,-0.28679
58.91,2.72167,-0.28729
58.927,2.72333,-0.2873
58.945,2.725,-0.2879
58.961,2.72667,-0.28791
58.976,2.72833,-0.28842
58.995,2.73,-0.28842
59.013,2.73167,-0.28913
59.028,2.73333,-0.28913
59.043,2.735,-0.28983
59.06,2.73667,-0.28983
59.077,2.73833,-0.29053
59.092,2.74,-0.29052
59.107,2.74167,-0.29102
59.123,2.74333,-0.29102
59.138,2.745,-0.29162
59.156,2.74667,-0.29163
59.174,2.74833,-0.29213
59.189,2.75,-0.29213
59.206,2.75167,-0.29293
59.222,2.75333,-0.29293
59.236,2.755,-0.29363
59.253,2.75667,-0.29363
59.269,2.75833,-0.29434
59.287,2.76,-0.29434
59.302,2.76167,-0.29494
59.32,2.76333,-0.29495
59.337,2.765,-0.29545
59.352,2.76667,-0.29545
59.367,2.76833,-0.29605
59.383,2.77,-0.29605
59.402,2.77167,-0.29685
59.417,2.77333,-0.29686
59.434,2.775,-0.29756
59.451,2.77667,-0.29756
59.465,2.77833,-0.29816
59.482,2.78,-0.29816
59.499,2.78167,-0.29886
59.515,2.78333,-0.29887
59.53,2.785,-0.29947
59.548,2.78667,-0.29947
59.565,2.78833,-0.29998
59.58,2.79,-0.29998
59.599,2.79167,-0.30069
59.615,2.79333,-0.30069
59.631,2.795,-0.30139
59.646,2.79667,-0.30139
59.663,2.79833,-0.30209
59.68,2.8,-0.30209
59.694,2.80167,-0.30269
59.711,2.80333,-0.3027
59.728,2.805,-0.3032
59.746,2.80667,-0.30321
59.763,2.80833,-0.30391
59.779,2.81,-0.30391
59.793,2.81167,-0.30461
59.81,2.81333,-0.30462
59.828,2.815,-0.30522
59.845,2.81667,-0.30522
59.861,2.81833,-0.30592
59.876,2.82,-0.30591
59.891,2.82167,-0.30651
59.906,2.82333,-0.3065
59.922,2.825,-0.3071
59.94,2.82667,-0.3071
59.955,2.82833,-0.30761
59.972,2.83,-0.30761
59.988,2.83167,-0.30842
60.007,2.83333,-0.30842
60.022,2.835,-0.30903
60.038,2.83667,-0.30903
60.055,2.83833,-0.30973
60.074,2.84,-0.30973
60.089,2.84167,-0.31023
60.103,2.84333,-0.31023
60.12,2.845,-0.31094
60.136,2.84667,-0.31094
60.154,2.84833,-0.31144
60.171,2.85,-0.31145
60.187,2.85167,-0.31215
60.204,2.85333,-0.31215
60.22,2.855,-0.31296
60.236,2.85667,-0.31296
60.253,2.85833,-0.31356
60.269,2.86,-0.31356
60.285,2.86167,-0.31416
60.3,2.86333,-0.31416
60.317,2.865,-0.31467
60.337,2.86667,-0.31467
60.354,2.86833,-0.31527
60.368,2.87,-0.31527
60.383,2.87167,-0.31607
60.4,2.87333,-0.31607
60.414,2.875,-0.31668
60.434,2.87667,-0.31668
60.452,2.87833,-0.31729
60.467,2.88,-0.3173
60.484,2.88167,-0.318
60.501,2.88333,-0.31801
60.52,2.885,-0.31861
60.535,2.88667,-0.31861
60.553,2.88833,-0.31911
60.567,2.89,-0.31911
60.582,2.89167,-0.32
60.597,2.89333,-0.32001
60.614,2.895,-0.32061
60.632,2.89667,-0.32061
60.65,2.89833,-0.32122
60.667,2.9,-0.32122
60.683,2.90167,-0.32183
60.699,2.90333,-0.32183
60.715,2.905,-0.32253
60.731,2.90667,-0.32253
60.748,2.90833,-0.32313
60.766,2.91,-0.32313
60.779,2.91167,-0.32383
60.797,2.91333,-0.32383
60.814,2.915,-0.32463
60.83,2.91667,-0.32463
60.846,2.91833,-0.32523
60.863,2.92,-0.32523
60.879,2.92167,-0.32584
60.895,2.92333,-0.32584
60.912,2.925,-0.32654
60.929,2.92667,-0.32654
60.945,2.92833,-0.32714
60.963,2.93,-0.32715
60.978,2.93167,-0.32785
60.994,2.93333,-0.32785
61.011,2.935,-0.32865
61.027,2.93667,-0.32866
61.045,2.93833,-0.32926
61.063,2.94,-0.32927
61.078,2.94167,-0.33007
61.095,2.94333,-0.33007
61.112,2.945,-0.33067
61.129,2.94667,-0.33067
61.144,2.94833,-0.33117
61.16,2.95,-0.33117
61.177,2.95167,-0.33207
61.194,2.95333,-0.33207
61.21,2.955,-0.33267
61.225,2.95667,-0.33267
61.241,2.95833,-0.33336
61.259,2.96,-0.33336
